"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
2008,6,8,7,1644,1605,1828,1805,"WN",1619,"N488WN",104,120,85,23,39,"SFO","PHX",651,6,13,0,"",0,0,0,0,0,23
2008,3,20,4,NA,1508,NA,1632,"UA",844,"",NA,84,NA,NA,NA,"SFO","LAX",337,NA,NA,1,"A",0,NA,NA,NA,NA,NA
2005,8,8,1,615,610,1150,1142,"AA",2308,"N255AA",215,212,182,8,5,"SFO","DFW",1464,13,20,0,"",0,0,0,0,0,0
2008,1,17,4,1010,1015,1307,1302,"OO",3835,"N437SW",117,107,98,5,-5,"SFO","SLC",599,5,14,0,"",0,NA,NA,NA,NA,NA
2007,6,16,6,1041,955,1141,1058,"OO",5665,"N564SW",60,63,39,43,46,"SFO","FAT",158,3,18,0,"",0,43,0,0,0,0
2007,1,8,1,1505,1505,1601,1607,"OO",6226,"N294SW",56,62,45,-6,0,"SFO","RDD",199,4,7,0,"",0,0,0,0,0,0
2007,6,8,5,1151,1150,1920,1935,"US",1180,"N714US",269,285,251,-15,1,"SFO","PIT",2254,4,14,0,"",0,0,0,0,0,0
2005,10,19,3,1006,1000,1807,1808,"UA",188,"N850UA",301,308,275,-1,6,"SFO","IAD",2419,4,22,0,"",0,0,0,0,0,0
2005,12,4,7,NA,700,NA,1425,"DL",473,"N833MH",NA,265,NA,NA,NA,"SFO","ATL",2139,0,0,1,"A",0,0,0,0,0,0
2007,3,1,4,1301,1307,2109,2133,"UA",186,"N824UA",308,326,278,-24,-6,"SFO","PHL",2521,9,21,0,"",0,0,0,0,0,0
2006,4,19,3,1947,1950,2111,2111,"UA",931,"N378UA",84,81,59,0,-3,"SFO","LAX",337,11,14,0,"",0,0,0,0,0,0
2007,8,10,5,803,807,1050,1048,"OO",6344,"N960SW",107,101,83,2,-4,"SFO","SLC",599,7,17,0,"",0,0,0,0,0,0
2008,10,29,3,915,922,1057,1120,"OO",5726,"N251YV",102,118,90,-23,-7,"SFO","RDM",462,1,11,0,"",0,NA,NA,NA,NA,NA
2005,6,14,2,1024,1031,1146,1201,"MQ",3173,"N848AE",82,90,70,-15,-7,"SFO","SNA",372,3,9,0,"",0,0,0,0,0,0
2008,6,18,3,2017,2023,2138,2157,"UA",1582,"N453UA",81,94,62,-19,-6,"SFO","LAS",414,6,13,0,"",0,NA,NA,NA,NA,NA
2005,7,23,6,828,830,1052,1033,"TZ",4617,"N560TZ",324,303,292,19,-2,"SFO","OGG",2338,4,28,0,"",0,0,0,19,0,0
2007,9,5,3,1207,1210,1333,1340,"WN",1836,"N774SW",86,90,67,-7,-3,"SFO","SAN",447,3,16,0,"",0,0,0,0,0,0
2008,7,11,5,1204,1055,1951,1857,"US",302,"N803AW",287,302,265,54,69,"SFO","CLT",2296,6,16,0,"",0,23,0,0,0,31
2005,11,11,5,1544,1545,1840,1841,"UA",1494,"N469UA",116,116,91,-1,-1,"SFO","PHX",651,7,18,0,"",0,0,0,0,0,0
2007,10,16,2,1849,1647,2028,1805,"OO",5581,"N567SW",99,78,72,143,122,"SFO","ACV",250,4,23,0,"",0,143,0,0,0,0
2005,2,1,2,1450,1450,1739,1734,"OO",3961,"N432SW",109,104,96,5,0,"SFO","SLC",599,7,6,0,"",0,0,0,0,0,0
2008,5,26,1,804,810,1631,1640,"AA",24,"N391AA",327,330,293,-9,-6,"SFO","JFK",2586,15,19,0,"",0,NA,NA,NA,NA,NA
2008,2,18,1,730,730,1310,1310,"CO",1443,"N73275",220,220,201,0,0,"SFO","IAH",1635,7,12,0,"",0,NA,NA,NA,NA,NA
2008,3,12,3,730,730,1018,1022,"OO",6069,"N938SW",108,112,82,-4,0,"SFO","SLC",599,8,18,0,"",0,NA,NA,NA,NA,NA
2005,4,20,3,1131,1130,1635,1658,"OO",6488,"N742SK",184,208,167,-23,1,"SFO","SAT",1482,5,12,0,"",0,0,0,0,0,0
2006,8,25,5,855,900,1130,1119,"AA",39,"N5ECAA",335,319,312,11,-5,"SFO","HNL",2398,10,13,0,"",0,0,0,0,0,0
2007,6,19,2,804,735,903,835,"OO",5572,"N579SW",59,60,35,28,29,"SFO","FAT",158,4,20,0,"",0,0,0,0,0,28
2007,2,8,4,757,800,1037,1045,"OO",3946,"N442SW",100,105,83,-8,-3,"SFO","SLC",599,6,11,0,"",0,0,0,0,0,0
2008,8,8,5,1243,1142,1627,1512,"OO",6416,"N973SW",164,150,125,75,61,"SFO","ABQ",896,6,33,0,"",0,61,0,14,0,0
2005,6,20,1,2018,2025,2203,2220,"UA",506,"N311UA",105,115,83,-17,-7,"SFO","SEA",679,9,13,0,"",0,0,0,0,0,0
2007,7,29,7,1827,1831,1948,1958,"AS",594,"N625AS",81,87,69,-10,-4,"SFO","SAN",447,2,10,0,"",0,0,0,0,0,0
2006,1,15,7,1244,1245,1604,1609,"OO",6378,"N706SK",140,144,117,-5,-1,"SFO","COS",963,6,17,0,"",0,0,0,0,0,0
2007,12,12,3,1622,1620,1752,1750,"WN",1924,"N254WN",90,90,68,2,2,"SFO","LAS",414,14,8,0,"",0,0,0,0,0,0
2006,7,17,1,NA,1040,NA,1634,"UA",712,"000000",NA,234,NA,NA,NA,"SFO","IAH",1635,0,0,1,"A",0,0,0,0,0,0
2005,3,15,2,1037,1002,1548,1521,"AA",1994,"N364AA",191,199,174,27,35,"SFO","DFW",1464,7,10,0,"",0,27,0,0,0,0
2008,5,25,7,655,700,1423,1445,"FL",46,"N126AT",268,285,252,-22,-5,"SFO","ATL",2139,8,8,0,"",0,NA,NA,NA,NA,NA
2007,2,15,4,1215,1220,2014,1952,"CO",254,"N33292",299,272,260,22,-5,"SFO","CLE",2161,10,29,0,"",0,0,0,22,0,0
2007,12,9,7,1340,1345,1417,1430,"OO",5525,"N584SW",37,45,19,-13,-5,"SFO","SMF",86,3,15,0,"",0,0,0,0,0,0
2005,7,16,6,1248,1250,1404,1412,"UA",888,"N550UA",76,82,54,-8,-2,"SFO","LAX",337,9,13,0,"",0,0,0,0,0,0
2007,5,31,4,2106,2110,2340,2340,"OO",6398,"N905SW",94,90,73,0,-4,"SFO","BOI",522,4,17,0,"",0,0,0,0,0,0
2007,3,19,1,606,610,1417,1433,"UA",4,"N560UA",311,323,285,-16,-4,"SFO","JFK",2586,5,21,0,"",0,0,0,0,0,0
2006,1,1,7,2016,1840,2050,1918,"OO",6204,"N298SW",34,38,21,92,96,"SFO","MRY",77,4,9,0,"",0,0,0,92,0,0
2005,8,18,4,852,852,1019,1006,"OO",6181,"N227SW",87,74,64,13,0,"SFO","ACV",250,5,18,0,"",0,0,0,0,0,0
2008,8,31,7,839,843,1017,1021,"UA",573,"N589UA",98,98,65,-4,-4,"SFO","SAN",447,8,25,0,"",0,NA,NA,NA,NA,NA
2007,5,15,2,807,755,1604,1558,"UA",914,"N794UA",297,303,265,6,12,"SFO","IAD",2419,7,25,0,"",0,0,0,0,0,0
2006,1,8,7,1804,1810,6,8,"UA",156,"N853UA",242,238,220,-2,-6,"SFO","ORD",1846,8,14,0,"",0,0,0,0,0,0
2005,11,30,3,1420,1425,1521,1525,"OO",6226,"N250YV",61,60,45,-4,-5,"SFO","RDD",199,3,13,0,"",0,0,0,0,0,0
2006,4,17,1,1542,1543,2056,2112,"NW",354,"N552NW",194,209,180,-16,-1,"SFO","MSP",1589,3,11,0,"",0,0,0,0,0,0
2007,11,4,7,1437,1425,2154,2209,"FL",42,"N331AT",257,284,240,-15,12,"SFO","ATL",2139,7,10,0,"",0,0,0,0,0,0
2005,10,16,7,815,819,1146,1149,"UA",480,"N829UA",151,150,134,-3,-4,"SFO","DEN",967,7,10,0,"",0,0,0,0,0,0
2008,10,29,3,1927,1928,2040,2044,"OO",5451,"N223SW",73,76,54,-4,-1,"SFO","ACV",250,4,15,0,"",0,NA,NA,NA,NA,NA
2006,9,26,2,1250,1240,1808,1805,"AA",544,"N367AA",198,205,171,3,10,"SFO","DFW",1464,12,15,0,"",0,0,0,0,0,0
2007,9,18,2,1408,1410,2147,2152,"DL",1648,"N624DL",279,282,244,-5,-2,"SFO","ATL",2139,12,23,0,"",0,0,0,0,0,0
2005,8,21,7,1823,1738,2003,1913,"AS",235,"N799AS",100,95,78,50,45,"SFO","PDX",550,5,17,0,"",0,0,0,5,0,45
2006,1,20,5,1310,1310,1413,1417,"OO",6410,"N957SW",63,67,49,-4,0,"SFO","BUR",326,4,10,0,"",0,0,0,0,0,0
2006,2,21,2,850,855,1423,1432,"CO",1444,"N73251",213,217,191,-9,-5,"SFO","IAH",1635,4,18,0,"",0,0,0,0,0,0
2008,9,2,2,1704,1705,1815,1830,"WN",1144,"N635SW",71,85,54,-15,-1,"SFO","LAX",337,6,11,0,"",0,NA,NA,NA,NA,NA
2007,7,17,2,1356,1355,1519,1522,"OO",5619,"N288SW",83,87,66,-3,1,"SFO","MFR",329,4,13,0,"",0,0,0,0,0,0
2006,3,29,3,702,711,826,830,"AA",1907,"N489AA",84,79,47,-4,-9,"SFO","LAX",337,14,23,0,"",0,0,0,0,0,0
2006,1,24,2,2036,2020,2316,2257,"OO",6399,"N915SW",100,97,84,19,16,"SFO","SLC",599,7,9,0,"",0,19,0,0,0,0
2007,3,2,5,2044,2035,2219,2201,"US",465,"N832AW",95,86,65,18,9,"SFO","LAS",414,15,15,0,"",0,0,0,9,0,9
2006,9,28,4,552,600,710,723,"UA",1151,"N486UA",78,83,55,-13,-8,"SFO","LAX",337,12,11,0,"",0,0,0,0,0,0
2006,9,15,5,753,700,1638,1523,"CO",349,"N12114",345,323,302,75,53,"SFO","EWR",2565,11,32,0,"",0,0,53,22,0,0
2008,6,23,1,1118,1104,1243,1234,"UA",133,"N925UA",85,90,56,9,14,"SFO","LAX",337,6,23,0,"",0,NA,NA,NA,NA,NA
2008,12,26,5,844,840,1019,1014,"OO",6404,"N767SK",95,94,79,5,4,"SFO","EUG",451,4,12,0,"",0,NA,NA,NA,NA,NA
2005,9,25,7,1644,1215,2217,1817,"NW",272,"N351NB",213,242,198,240,269,"SFO","MEM",1807,6,9,0,"",0,9,0,0,0,231
2005,3,19,6,1209,1200,2017,2020,"UA",90,"N436UA",308,320,282,-3,9,"SFO","PHL",2521,10,16,0,"",0,0,0,0,0,0
2007,9,19,3,2017,1925,2124,2041,"OO",6457,"N939SW",67,76,48,43,52,"SFO","PMD",316,6,13,0,"",0,0,0,0,0,43
2008,4,1,2,1947,1955,2131,2135,"UA",780,"N318UA",104,100,82,-4,-8,"SFO","PDX",550,7,15,0,"",0,NA,NA,NA,NA,NA
2008,8,13,3,1445,1451,1624,1632,"UA",562,"N433UA",99,101,71,-8,-6,"SFO","PDX",550,2,26,0,"",0,NA,NA,NA,NA,NA
2007,8,25,6,1221,1220,2046,2055,"AA",442,"N365AA",325,335,296,-9,1,"SFO","MIA",2585,6,23,0,"",0,0,0,0,0,0
2005,1,4,2,1221,1223,1803,1805,"NW",360,"N529US",222,222,185,-2,-2,"SFO","MSP",1589,7,30,0,"",0,0,0,0,0,0
2007,4,9,1,1246,1245,2027,2042,"UA",910,"N219UA",281,297,255,-15,1,"SFO","IAD",2419,7,19,0,"",0,0,0,0,0,0
2005,5,28,6,631,625,707,704,"OO",6260,"N188SW",36,39,22,3,6,"SFO","SMF",86,4,10,0,"",0,0,0,0,0,0
2008,1,25,5,2309,2215,102,17,"UA",62,"N381UA",113,122,90,45,54,"SFO","SEA",679,3,20,0,"",0,0,0,0,0,45
2005,3,28,1,632,630,1245,1230,"UA",132,"N195UA",253,240,200,15,2,"SFO","ORD",1846,26,27,0,"",0,0,0,15,0,0
2007,9,17,1,1956,1910,2159,2113,"AS",295,"N792AS",123,123,101,46,46,"SFO","SEA",679,9,13,0,"",0,4,0,0,0,42
2006,11,13,1,2211,2215,556,625,"AA",392,"N5CBAA",285,310,266,-29,-4,"SFO","MIA",2585,5,14,0,"",0,0,0,0,0,0
2008,4,5,6,813,818,1054,1108,"OO",6069,"N907SW",101,110,78,-14,-5,"SFO","SLC",599,6,17,0,"",0,NA,NA,NA,NA,NA
2005,6,5,7,844,845,1011,1009,"UA",979,"N552UA",87,84,59,2,-1,"SFO","LAX",337,9,19,0,"",0,0,0,0,0,0
2005,11,19,6,1213,1216,1735,1744,"AA",544,"N207AA",202,208,177,-9,-3,"SFO","DFW",1464,13,12,0,"",0,0,0,0,0,0
2007,8,24,5,1039,1040,1919,1914,"UA",88,"N814UA",340,334,320,5,-1,"SFO","EWR",2565,5,15,0,"",0,0,0,0,0,0
2006,1,19,4,1216,1216,1734,1750,"AA",544,"N464AA",198,214,174,-16,0,"SFO","DFW",1464,11,13,0,"",0,0,0,0,0,0
2007,8,8,3,1345,1352,1501,1508,"OO",6397,"N917SW",76,76,58,-7,-7,"SFO","ONT",363,4,14,0,"",0,0,0,0,0,0
2008,8,1,5,1820,1743,2055,2030,"DL",1155,"N3732J",95,107,77,25,37,"SFO","SLC",599,4,14,0,"",0,1,0,0,0,24
2007,12,18,2,2231,2235,2340,2335,"OO",5495,"N295UX",69,60,41,5,-4,"SFO","FAT",158,4,24,0,"",0,0,0,0,0,0
2008,11,22,6,831,837,1149,1217,"UA",894,"N923UA",138,160,119,-28,-6,"SFO","DEN",967,4,15,0,"",0,NA,NA,NA,NA,NA
2008,9,2,2,1617,1620,2227,2225,"AA",554,"N200AA",250,245,214,2,-3,"SFO","ORD",1846,13,23,0,"",0,NA,NA,NA,NA,NA
2005,4,25,1,954,945,1100,1050,"OO",6252,"N236SW",66,65,50,10,9,"SFO","SBP",191,3,13,0,"",0,0,0,0,0,0
2008,4,6,7,839,840,1022,1013,"UA",133,"N811UA",103,93,63,9,-1,"SFO","LAX",337,8,32,0,"",0,NA,NA,NA,NA,NA
2008,10,17,5,709,714,817,828,"OO",6376,"N937SW",68,74,54,-11,-5,"SFO","BUR",326,4,10,0,"",0,NA,NA,NA,NA,NA
2008,7,20,7,124,2227,238,2353,"UA",927,"N340UA",74,86,51,165,177,"SFO","LAX",337,8,15,0,"",0,55,0,0,0,110
2005,9,23,5,1603,1605,1724,1719,"OO",6197,"N235SW",81,74,60,5,-2,"SFO","ACV",250,3,18,0,"",0,0,0,0,0,0
2007,12,15,6,1527,1530,1617,1631,"OO",6409,"N943SW",50,61,32,-14,-3,"SFO","RNO",192,4,14,0,"",0,0,0,0,0,0
2006,9,18,1,1721,1720,1916,1914,"UA",1176,"N588UA",115,114,90,2,1,"SFO","SEA",679,7,18,0,"",0,0,0,0,0,0
2006,3,23,4,558,600,854,850,"US",274,"N634AW",116,110,91,4,-2,"SFO","PHX",651,16,9,0,"",0,0,0,0,0,0
2005,3,14,1,2015,2020,2133,2144,"HP",611,"N601AW",78,84,64,-11,-5,"SFO","LAS",414,5,9,0,"",0,0,0,0,0,0
2007,9,24,1,1455,1405,1619,1535,"WN",420,"N437WN",84,90,67,44,50,"SFO","SAN",447,2,15,0,"",0,5,0,0,0,39
2005,3,16,3,2015,2020,2114,2114,"OO",6446,"N969SW",59,54,32,0,-5,"SFO","RNO",192,4,23,0,"",0,0,0,0,0,0
2006,3,4,6,1759,1800,2143,2140,"DL",219,"N833MH",344,340,316,3,-1,"SFO","HNL",2398,7,21,0,"",0,0,0,0,0,0
2008,12,12,5,1235,1130,1416,1307,"OO",5572,"N288SW",101,97,85,69,65,"SFO","MFR",329,1,15,0,"",0,0,0,4,0,65
2006,12,15,5,1716,1640,1806,1734,"OO",5790,"N295SW",50,54,35,32,36,"SFO","CIC",153,2,13,0,"",0,32,0,0,0,0
2005,4,7,4,2225,2230,657,645,"UA",8,"N510UA",332,315,301,12,-5,"SFO","JFK",2586,7,24,0,"",0,0,0,0,0,0
2007,8,20,1,1918,1920,2056,2048,"UA",1582,"N485UA",98,88,67,8,-2,"SFO","LAS",414,4,27,0,"",0,0,0,0,0,0
2006,10,20,5,2211,2210,644,640,"UA",16,"N512UA",333,330,289,4,1,"SFO","JFK",2586,20,24,0,"",0,0,0,0,0,0
2005,3,13,7,1842,1810,2000,1932,"OO",6411,"N969SW",78,82,65,28,32,"SFO","EUG",451,3,10,0,"",0,28,0,0,0,0
2008,8,20,3,2142,2145,615,617,"DL",618,"N67171",333,332,307,-2,-3,"SFO","JFK",2586,13,13,0,"",0,NA,NA,NA,NA,NA
2006,6,21,3,825,815,1405,1405,"CO",1444,"N27239",220,230,203,0,10,"SFO","IAH",1635,5,12,0,"",0,0,0,0,0,0
2005,6,11,6,1920,1925,2032,2027,"OO",6234,"N218SW",72,62,45,5,-5,"SFO","RDD",199,4,23,0,"",0,0,0,0,0,0
2006,2,8,3,638,646,755,811,"UA",644,"N544UA",77,85,63,-16,-8,"SFO","SAN",447,3,11,0,"",0,0,0,0,0,0
2006,9,2,6,2038,2010,2207,2147,"UA",1170,"N403UA",89,97,74,20,28,"SFO","PDX",550,3,12,0,"",0,0,0,0,0,20
2008,7,28,1,1602,1510,2135,2045,"AA",1178,"N4WVAA",213,215,176,50,52,"SFO","DFW",1464,10,27,0,"",0,7,0,0,0,43
2007,8,6,1,652,650,1517,1515,"US",651,"N604AW",325,325,308,2,2,"SFO","PHL",2521,5,12,0,"",0,0,0,0,0,0
2006,1,12,4,903,905,1238,1252,"UA",63,"N548UA",335,347,314,-14,-2,"SFO","LIH",2447,5,16,0,"",0,0,0,0,0,0
2005,3,17,4,1647,1600,2242,2202,"UA",152,"N576UA",235,242,212,40,47,"SFO","ORD",1846,8,15,0,"",0,0,0,35,0,5
2006,11,16,4,2225,2230,641,645,"AA",18,"N379AA",316,315,290,-4,-5,"SFO","JFK",2586,8,18,0,"",0,0,0,0,0,0
2008,3,18,2,604,610,1409,1447,"UA",170,"N462UA",305,337,288,-38,-6,"SFO","BOS",2704,4,13,0,"",0,NA,NA,NA,NA,NA
2007,3,20,2,842,850,1020,1015,"MQ",3173,"N817AE",98,85,73,5,-8,"SFO","SNA",372,4,21,0,"",0,0,0,0,0,0
2008,4,9,3,1545,1550,1657,1700,"UA",298,"N318UA",72,70,49,-3,-5,"SFO","BUR",326,3,20,0,"",0,NA,NA,NA,NA,NA
2006,12,27,3,1334,1334,2108,2106,"DL",1648,"N654DL",274,272,245,2,0,"SFO","ATL",2139,8,21,0,"",0,0,0,0,0,0
2006,11,25,6,2046,2050,2223,2233,"UA",780,"N813UA",97,103,81,-10,-4,"SFO","PDX",550,4,12,0,"",0,0,0,0,0,0
2008,4,4,5,1823,1830,2017,2027,"UA",1506,"N459UA",114,117,89,-10,-7,"SFO","PHX",651,8,17,0,"",0,NA,NA,NA,NA,NA
2006,11,1,3,1838,1845,1925,1942,"OO",6340,"N913SW",47,57,30,-17,-7,"SFO","RNO",192,6,11,0,"",0,0,0,0,0,0
2006,11,7,2,2010,2012,2259,2305,"UA",1496,"N485UA",109,113,89,-6,-2,"SFO","PHX",651,5,15,0,"",0,0,0,0,0,0
2005,3,24,4,737,740,856,905,"UA",309,"N595UA",79,85,62,-9,-3,"SFO","SAN",447,4,13,0,"",0,0,0,0,0,0
2005,8,20,6,NA,1800,NA,1840,"OO",6204,"0",NA,40,NA,NA,NA,"SFO","MRY",77,0,0,1,"A",0,0,0,0,0,0
2005,2,23,3,836,840,941,937,"OO",6436,"N962SW",65,57,37,4,-4,"SFO","RNO",192,5,23,0,"",0,0,0,0,0,0
2005,7,13,3,1818,1810,1933,1933,"OO",6223,"N288SW",75,83,63,0,8,"SFO","SBA",262,3,9,0,"",0,0,0,0,0,0
2007,10,1,1,559,600,714,725,"UA",1151,"N844UA",75,85,53,-11,-1,"SFO","LAX",337,9,13,0,"",0,0,0,0,0,0
2008,2,19,2,752,800,1621,1624,"UA",6,"N555UA",329,324,294,-3,-8,"SFO","JFK",2586,8,27,0,"",0,NA,NA,NA,NA,NA
2008,12,30,2,1306,1300,1435,1438,"UA",1165,"N464UA",89,98,54,-3,6,"SFO","LAX",337,12,23,0,"",0,NA,NA,NA,NA,NA
2007,7,22,7,NA,1700,NA,1742,"OO",5664,"0",NA,42,NA,NA,NA,"SFO","MRY",77,0,0,1,"C",0,0,0,0,0,0
2005,1,11,2,1815,1810,1922,1920,"OO",6180,"N189SW",67,70,49,2,5,"SFO","BFL",238,4,14,0,"",0,0,0,0,0,0
2006,11,13,1,1432,1309,1735,1632,"OO",6378,"N716SK",123,143,106,63,83,"SFO","COS",963,6,11,0,"",0,63,0,0,0,0
2007,12,10,1,1326,1335,1409,1416,"OO",5718,"N294SW",43,41,23,-7,-9,"SFO","MOD",78,4,16,0,"",0,0,0,0,0,0
2007,6,15,5,1902,1903,2033,2022,"OO",5663,"N233SW",91,79,66,11,-1,"SFO","SBA",262,3,22,0,"",0,0,0,0,0,0
2007,6,14,4,909,855,1013,1011,"OO",6456,"N943SW",64,76,49,2,14,"SFO","PMD",316,3,12,0,"",0,0,0,0,0,0
2008,2,20,3,609,600,1205,1211,"UA",54,"N550UA",236,251,211,-6,9,"SFO","ORD",1846,6,19,0,"",0,NA,NA,NA,NA,NA
2006,4,19,3,1905,1830,2022,1950,"UA",1171,"N350UA",77,80,55,32,35,"SFO","LAX",337,11,11,0,"",0,13,0,0,0,19
2005,12,9,5,2208,2210,635,630,"UA",8,"N502UA",327,320,300,5,-2,"SFO","JFK",2586,10,17,0,"",0,0,0,0,0,0
2006,8,18,5,1947,1920,2144,2118,"UA",752,"N203UA",117,118,88,26,27,"SFO","SEA",679,6,23,0,"",0,26,0,0,0,0
2007,7,9,1,1336,1325,1505,1455,"UA",852,"N914UA",89,90,69,10,11,"SFO","SAN",447,3,17,0,"",0,0,0,0,0,0
2008,3,5,3,1626,1600,1752,1724,"UA",119,"N905UA",86,84,54,28,26,"SFO","LAX",337,8,24,0,"",0,26,0,2,0,0
2007,9,25,2,1517,1518,1831,1848,"UA",466,"N332UA",134,150,116,-17,-1,"SFO","DEN",967,4,14,0,"",0,0,0,0,0,0
2008,12,28,7,916,915,1043,1045,"WN",1740,"N784SW",87,90,68,-2,1,"SFO","LAS",414,9,10,0,"",0,NA,NA,NA,NA,NA
2008,12,7,7,1647,1525,1935,1825,"WN",2133,"N752SW",108,120,90,70,82,"SFO","PHX",651,4,14,0,"",0,0,0,0,0,70
2005,3,5,6,1116,1120,1213,1220,"OO",6199,"N271YV",57,60,36,-7,-4,"SFO","FAT",158,4,17,0,"",0,0,0,0,0,0
2008,5,19,1,802,810,913,915,"OO",5481,"N227SW",71,65,47,-2,-8,"SFO","RDD",199,5,19,0,"",0,NA,NA,NA,NA,NA
2005,11,22,2,1123,1120,2030,2001,"DL",2031,"N608DA",367,341,335,29,3,"SFO","BOS",2704,10,22,0,"",0,0,0,29,0,0
2006,1,5,4,820,830,1225,1154,"TZ",4617,"N517AT",365,324,344,31,-10,"SFO","OGG",2338,7,14,0,"",0,0,0,31,0,0
2007,11,17,6,1222,1220,1346,1342,"OO",5479,"N229SW",84,82,60,4,2,"SFO","BFL",238,5,19,0,"",0,0,0,0,0,0
2005,5,12,4,2012,2015,2140,2142,"UA",719,"N520UA",88,87,60,-2,-3,"SFO","SNA",372,14,14,0,"",0,0,0,0,0,0
2008,10,24,5,1735,1740,1858,1910,"OO",5728,"N576SW",83,90,68,-12,-5,"SFO","CEC",304,3,12,0,"",0,NA,NA,NA,NA,NA
2006,5,8,1,656,700,1420,1435,"DL",473,"N671DN",264,275,233,-15,-4,"SFO","ATL",2139,10,21,0,"",0,0,0,0,0,0
2005,2,28,1,942,905,1133,1106,"UA",788,"N595UA",111,121,93,27,37,"SFO","SEA",679,7,11,0,"",0,0,0,0,0,27
2006,12,24,7,1902,1843,2233,2159,"DL",629,"N829MH",331,316,304,34,19,"SFO","HNL",2398,9,18,0,"",0,19,0,15,0,0
2006,2,18,6,1137,1100,1917,1929,"UA",6,"N510UA",280,329,258,-12,37,"SFO","JFK",2586,6,16,0,"",0,0,0,0,0,0
2008,2,15,5,1616,1622,1744,1741,"OO",5480,"N236SW",88,79,61,3,-6,"SFO","ACV",250,7,20,0,"",0,NA,NA,NA,NA,NA
2007,12,6,4,2138,2145,2236,2249,"OO",5496,"N576SW",58,64,44,-13,-7,"SFO","SBP",191,4,10,0,"",0,0,0,0,0,0
2008,9,26,5,1253,1300,1536,1548,"OO",3912,"N806SK",103,108,83,-12,-7,"SFO","SLC",599,7,13,0,"",0,NA,NA,NA,NA,NA
2005,10,27,4,2232,2235,2310,2313,"OO",6456,"N963SW",38,38,19,-3,-3,"SFO","MRY",77,4,15,0,"",0,0,0,0,0,0
2005,7,16,6,855,900,1019,1026,"HP",878,"N335AW",84,86,66,-7,-5,"SFO","LAS",414,6,12,0,"",0,0,0,0,0,0
2006,6,20,2,614,620,1245,1226,"UA",132,"N675UA",271,246,239,19,-6,"SFO","ORD",1846,8,24,0,"",0,0,0,19,0,0
2007,10,22,1,1334,1335,1502,1505,"US",581,"N820AW",88,90,69,-3,-1,"SFO","LAS",414,5,14,0,"",0,0,0,0,0,0
2007,10,13,6,1428,1335,1550,1505,"MQ",3169,"N810AE",82,90,66,45,53,"SFO","SNA",372,5,11,0,"",0,0,0,0,0,45
2007,7,29,7,NA,1630,NA,1800,"MQ",3167,"0",NA,90,NA,NA,NA,"SFO","SNA",372,0,0,1,"A",0,0,0,0,0,0
2007,9,25,2,1747,1735,1857,1842,"OO",5652,"N235SW",70,67,51,15,12,"SFO","SBP",191,5,14,0,"",0,15,0,0,0,0
2005,4,5,2,1732,1720,2005,2003,"OO",6460,"N918SW",93,103,78,2,12,"SFO","SLC",599,5,10,0,"",0,0,0,0,0,0
2008,7,25,5,1158,1142,1531,1512,"OO",6416,"N978SW",153,150,122,19,16,"SFO","ABQ",896,6,25,0,"",0,16,0,3,0,0
2005,7,18,1,1057,1100,1419,1429,"UA",892,"N541UA",142,149,119,-10,-3,"SFO","DEN",967,5,18,0,"",0,0,0,0,0,0
2006,10,6,5,2050,2007,3,2323,"UA",736,"N562UA",133,136,112,40,43,"SFO","DEN",967,6,15,0,"",0,0,0,0,0,40
2006,11,21,2,727,735,852,900,"MQ",3165,"N808AE",85,85,73,-8,-8,"SFO","SNA",372,4,8,0,"",0,0,0,0,0,0
2008,12,15,1,554,600,834,854,"US",634,"N605AW",100,114,80,-20,-6,"SFO","PHX",651,7,13,0,"",0,NA,NA,NA,NA,NA
2005,6,7,2,1105,1100,1625,1636,"UA",656,"N342UA",200,216,179,-11,5,"SFO","AUS",1504,3,18,0,"",0,0,0,0,0,0
2008,12,3,3,1417,1413,1518,1519,"OO",5445,"N297SW",61,66,46,-1,4,"SFO","SBP",191,3,12,0,"",0,NA,NA,NA,NA,NA
2005,11,23,3,1201,1205,1322,1328,"AA",249,"N4YFAA",81,83,59,-6,-4,"SFO","LAX",337,10,12,0,"",0,0,0,0,0,0
2005,12,25,7,606,612,721,728,"UA",162,"N579UA",75,76,56,-7,-6,"SFO","LAX",337,3,16,0,"",0,0,0,0,0,0
2006,8,2,3,1352,1358,1516,1523,"OO",6196,"N582SW",84,85,66,-7,-6,"SFO","MFR",329,5,13,0,"",0,0,0,0,0,0
2008,7,10,4,1246,1251,1410,1423,"UA",1270,"N922UA",84,92,64,-13,-5,"SFO","EUG",451,3,17,0,"",0,NA,NA,NA,NA,NA
2005,11,18,5,743,745,857,850,"OO",6376,"N716SK",74,65,48,7,-2,"SFO","BUR",326,3,23,0,"",0,0,0,0,0,0
2005,1,25,2,1829,1829,1928,1925,"OO",6205,"N292UX",59,56,43,3,0,"SFO","FAT",158,4,12,0,"",0,0,0,0,0,0
